Country,Date,Confirmed,Deaths,Recovered,Case fatality rate of COVID-19 (%),Daily new confirmed cases of COVID-19 (rolling 3-day average),Daily new confirmed deaths due to COVID-19 (rolling 3-day average)
Saudi Arabia,2020-03-18 00:00:00,171,0,0.0,0.0,17.666666666666668,0.0
Saudi Arabia,2020-03-19 00:00:00,274,0,15.0,0.0,35.0,0.0
Saudi Arabia,2020-03-20 00:00:00,344,0,110.0,0.0,47.0,0.0
Saudi Arabia,2020-03-21 00:00:00,392,0,468.0,0.0,73.66666666666667,0.0
Saudi Arabia,2020-03-22 00:00:00,511,0,752.0,0.0,91.0,0.0
Saudi Arabia,2020-03-23 00:00:00,562,0,37.0,0.0,96.0,0.0
Saudi Arabia,2020-03-24 00:00:00,767,1,0.0,0.0,125.0,0.3333333333333333
Saudi Arabia,2020-03-25 00:00:00,900,2,0.0,0.1303780964797914,129.66666666666666,0.6666666666666666
Saudi Arabia,2020-03-26 00:00:00,1012,3,1.0,0.2222222222222222,150.0,1.0
Saudi Arabia,2020-03-27 00:00:00,1104,3,30.0,0.2964426877470355,112.33333333333331,0.6666666666666666
Saudi Arabia,2020-03-28 00:00:00,1203,4,645.0,0.2717391304347826,101.0,0.6666666666666666
Saudi Arabia,2020-03-29 00:00:00,1299,8,0.0,0.3325020781379884,72.33333333333333,1.6666666666666667
Saudi Arabia,2020-03-30 00:00:00,1453,8,0.0,0.6509357200976403,116.33333333333331,1.6666666666666667
Saudi Arabia,2020-03-31 00:00:00,1563,10,0.0,0.5505849965588437,120.0,2.0
Saudi Arabia,2020-04-01 00:00:00,1720,16,0.0,0.6397952655150352,167.0,1.0
Senegal,2020-03-27 00:00:00,119,0,24.0,0.0,11.0,0.0
Senegal,2020-03-28 00:00:00,130,0,13.0,0.0,10.333333333333334,0.0
Senegal,2020-03-29 00:00:00,142,0,0.0,0.0,12.333333333333336,0.0
Senegal,2020-03-30 00:00:00,162,0,0.0,0.0,14.333333333333336,0.0
Senegal,2020-03-31 00:00:00,175,0,0.0,0.0,15.0,0.0
Senegal,2020-04-01 00:00:00,190,1,0.0,0.0,16.5,0.0
Serbia,2020-03-20 00:00:00,135,1,0.0,0.0,21.0,0.3333333333333333
Serbia,2020-03-21 00:00:00,171,1,102.0,0.7407407407407408,18.33333333333333,0.3333333333333333
Serbia,2020-03-22 00:00:00,222,2,133.0,0.6711409395973155,20.666666666666668,0.3333333333333333
Serbia,2020-03-23 00:00:00,249,3,4.0,0.5319148936170213,29.0,0.0
Serbia,2020-03-24 00:00:00,303,3,20.0,0.4504504504504505,33.333333333333336,0.0
Serbia,2020-03-25 00:00:00,384,4,7202.0,0.4016064257028112,38.333333333333336,0.3333333333333333
Serbia,2020-03-26 00:00:00,384,1,3.0,0.6600660066006601,54.0,0.6666666666666666
Serbia,2020-03-27 00:00:00,457,1,1.0,0.78125,69.33333333333333,1.6666666666666667
Serbia,2020-03-28 00:00:00,659,10,0.0,1.312910284463895,118.66666666666669,2.6666666666666665
Serbia,2020-03-29 00:00:00,741,13,0.0,1.5174506828528074,119.0,3.333333333333333
Serbia,2020-03-30 00:00:00,785,16,0.0,1.7543859649122806,94.66666666666669,2.333333333333333
Serbia,2020-03-31 00:00:00,900,16,0.0,1.7543859649122806,80.33333333333333,4.333333333333333
Serbia,2020-04-01 00:00:00,1060,28,0.0,2.5555555555555562,79.5,5.0
Singapore,2020-03-01 00:00:00,106,0,0.0,0.0,3.333333333333333,0.0
Singapore,2020-03-02 00:00:00,108,0,0.0,0.0,3.333333333333333,0.0
Singapore,2020-03-03 00:00:00,110,0,87.0,0.0,2.6666666666666665,0.0
Singapore,2020-03-04 00:00:00,110,0,90.0,0.0,2.0,0.0
Singapore,2020-03-05 00:00:00,117,0,1161.0,0.0,3.0,0.0
Singapore,2020-03-06 00:00:00,130,0,0.0,0.0,6.666666666666668,0.0
Singapore,2020-03-07 00:00:00,138,0,0.0,0.0,8.666666666666666,0.0
Singapore,2020-03-08 00:00:00,150,0,0.0,0.0,11.0,0.0
Singapore,2020-03-09 00:00:00,150,0,15.0,0.0,10.0,0.0
Singapore,2020-03-10 00:00:00,160,0,0.0,0.0,9.333333333333334,0.0
Singapore,2020-03-11 00:00:00,178,0,0.0,0.0,9.333333333333334,0.0
Singapore,2020-03-12 00:00:00,178,0,0.0,0.0,9.0,0.0
Singapore,2020-03-13 00:00:00,200,0,8.0,0.0,11.333333333333336,0.0
Singapore,2020-03-14 00:00:00,212,0,0.0,0.0,12.0,0.0
Singapore,2020-03-15 00:00:00,226,0,0.0,0.0,13.0,0.0
Singapore,2020-03-16 00:00:00,243,0,0.0,0.0,14.333333333333336,0.0
Singapore,2020-03-17 00:00:00,266,0,0.0,0.0,17.333333333333332,0.0
Singapore,2020-03-18 00:00:00,313,0,3.0,0.0,29.0,0.0
Singapore,2020-03-19 00:00:00,345,0,0.0,0.0,34.0,0.0
Singapore,2020-03-20 00:00:00,385,0,984.0,0.0,39.66666666666666,0.0
Singapore,2020-03-21 00:00:00,432,2,1014.0,0.0,39.66666666666666,0.6666666666666666
Singapore,2020-03-22 00:00:00,455,2,133.0,0.4629629629629629,36.66666666666666,0.6666666666666666
Singapore,2020-03-23 00:00:00,509,2,11.0,0.4395604395604396,41.333333333333336,0.6666666666666666
Singapore,2020-03-24 00:00:00,558,2,1.0,0.3929273084479371,42.0,0.0
Singapore,2020-03-25 00:00:00,631,2,0.0,0.35842293906810035,37.66666666666666,0.0
Singapore,2020-03-26 00:00:00,683,2,157.0,0.3521126760563381,28.33333333333333,0.0
Singapore,2020-03-27 00:00:00,732,2,73.0,0.3367003367003367,58.0,0.0
Singapore,2020-03-28 00:00:00,802,2,2.0,0.27322404371584696,78.33333333333333,0.3333333333333333
Singapore,2020-03-29 00:00:00,844,3,0.0,0.37359900373599,83.33333333333333,0.3333333333333333
Singapore,2020-03-30 00:00:00,879,3,0.0,0.35545023696682465,37.333333333333336,0.3333333333333333
Singapore,2020-03-31 00:00:00,926,3,0.0,0.35545023696682465,25.33333333333333,0.0
Singapore,2020-04-01 00:00:00,1000,3,0.0,0.3412969283276451,17.5,0.0
Slovakia,2020-03-19 00:00:00,123,1,0.0,0.0,13.0,0.0
Slovakia,2020-03-20 00:00:00,137,1,401.0,0.0,13.333333333333336,0.0
Slovakia,2020-03-21 00:00:00,178,1,74.0,0.0,23.66666666666667,0.0
Slovakia,2020-03-22 00:00:00,185,0,1.0,0.0,20.666666666666668,0.0
Slovakia,2020-03-23 00:00:00,186,0,54.0,0.0,18.0,0.0
Slovakia,2020-03-24 00:00:00,204,0,0.0,0.0,8.666666666666666,0.0
Slovakia,2020-03-25 00:00:00,216,0,18.0,0.0,10.333333333333334,0.0
Slovakia,2020-03-26 00:00:00,226,0,102.0,0.0,11.666666666666664,0.0
Slovakia,2020-03-27 00:00:00,269,0,3.0,0.0,30.33333333333333,0.0
Slovakia,2020-03-28 00:00:00,292,0,0.0,0.0,26.33333333333333,0.0
Slovakia,2020-03-29 00:00:00,314,0,0.0,0.0,36.66666666666666,0.0
Slovakia,2020-03-30 00:00:00,336,0,0.0,0.0,13.666666666666664,0.0
Slovakia,2020-03-31 00:00:00,363,0,0.0,0.0,22.66666666666667,0.0
Slovakia,2020-04-01 00:00:00,400,1,0.0,0.0,13.5,0.0
Slovenia,2020-03-14 00:00:00,181,1,1.0,0.0,41.333333333333336,0.0
Slovenia,2020-03-15 00:00:00,219,1,0.0,0.0,41.0,0.0
Slovenia,2020-03-16 00:00:00,253,1,16.0,0.0,37.333333333333336,0.0
Slovenia,2020-03-17 00:00:00,275,1,1.0,0.0,31.33333333333333,0.3333333333333333
Slovenia,2020-03-18 00:00:00,275,1,70.0,0.3636363636363637,22.33333333333333,0.3333333333333333
Slovenia,2020-03-19 00:00:00,286,1,2.0,0.34965034965034963,22.0,0.3333333333333333
Slovenia,2020-03-20 00:00:00,341,1,570.0,0.3134796238244514,22.0,0.0
Slovenia,2020-03-21 00:00:00,383,1,631.0,0.2932551319648094,32.333333333333336,0.0
Slovenia,2020-03-22 00:00:00,414,2,73.0,0.2610966057441253,31.66666666666667,0.0
Slovenia,2020-03-23 00:00:00,442,3,2.0,0.24154589371980675,33.666666666666664,0.0
Slovenia,2020-03-24 00:00:00,480,4,10.0,0.22624434389140274,32.333333333333336,0.6666666666666666
Slovenia,2020-03-25 00:00:00,528,5,9211.0,0.625,38.0,1.0
Slovenia,2020-03-26 00:00:00,562,6,75.0,0.7575757575757576,45.0,1.3333333333333333
Slovenia,2020-03-27 00:00:00,632,9,1.0,0.8665511265164645,50.66666666666666,2.0
Slovenia,2020-03-28 00:00:00,684,9,35.0,1.4240506329113924,54.33333333333334,1.6666666666666667
Slovenia,2020-03-29 00:00:00,730,11,0.0,1.3024602026049203,51.0,2.0
Slovenia,2020-03-30 00:00:00,756,11,0.0,1.5068493150684932,43.66666666666666,0.6666666666666666
Slovenia,2020-03-31 00:00:00,802,15,0.0,1.4416775884665791,41.0,1.3333333333333333
Slovenia,2020-04-01 00:00:00,841,15,0.0,1.597051597051597,42.0,1.0
South Africa,2020-03-19 00:00:00,150,0,2.0,0.0,29.33333333333333,0.0
South Africa,2020-03-20 00:00:00,202,0,119.0,0.0,40.0,0.0
South Africa,2020-03-21 00:00:00,240,0,92.0,0.0,41.333333333333336,0.0
South Africa,2020-03-22 00:00:00,274,0,1222.0,0.0,41.333333333333336,0.0
South Africa,2020-03-23 00:00:00,402,0,0.0,0.0,65.66666666666667,0.0
South Africa,2020-03-24 00:00:00,554,0,0.0,0.0,105.66666666666669,0.0
South Africa,2020-03-25 00:00:00,709,0,0.0,0.0,145.0,0.0
South Africa,2020-03-26 00:00:00,927,0,152.0,0.0,175.0,0.6666666666666666
South Africa,2020-03-27 00:00:00,1170,1,0.0,0.2157497303128371,204.33333333333331,0.6666666666666666
South Africa,2020-03-28 00:00:00,1187,1,2.0,0.17094017094017094,159.33333333333334,0.6666666666666666
South Africa,2020-03-29 00:00:00,1280,2,0.0,0.16849199663016007,117.66666666666669,0.0
South Africa,2020-03-30 00:00:00,1326,3,0.0,0.15625,52.0,0.3333333333333333
South Africa,2020-03-31 00:00:00,1353,5,0.0,0.22624434389140274,55.33333333333334,1.0
South Africa,2020-04-01 00:00:00,1380,5,0.0,0.3695491500369549,36.5,1.5
South Korea,2020-02-21 00:00:00,204,2,0.0,0.6451612903225806,99.66666666666669,0.6666666666666666
South Korea,2020-02-22 00:00:00,433,2,0.0,0.5797101449275363,173.66666666666663,1.6666666666666667
South Korea,2020-02-23 00:00:00,602,6,0.0,0.8319467554076538,202.33333333333331,2.0
South Korea,2020-02-24 00:00:00,833,8,0.0,0.9186351706036744,182.33333333333331,2.0
South Korea,2020-02-25 00:00:00,977,10,0.0,0.8968609865470852,181.66666666666663,2.0
South Korea,2020-02-26 00:00:00,1261,12,0.0,0.9598603839441536,277.6666666666667,1.6666666666666667
South Korea,2020-02-27 00:00:00,1766,13,0.0,0.7523510971786834,376.66666666666674,1.6666666666666667
South Korea,2020-02-28 00:00:00,2337,13,0.0,0.6429277942631058,595.0,1.6666666666666667
South Korea,2020-02-29 00:00:00,3150,16,0.0,0.5458887751620608,643.6666666666666,1.6666666666666667
South Korea,2020-03-01 00:00:00,3736,17,0.0,0.4821327283040272,730.0,3.0
South Korea,2020-03-02 00:00:00,4335,28,0.0,0.5223171889838557,627.0,4.0
South Korea,2020-03-03 00:00:00,5186,28,0.0,0.5818786367414797,600.6666666666666,5.0
South Korea,2020-03-04 00:00:00,5621,35,0.0,0.6006006006006006,518.0,4.333333333333333
South Korea,2020-03-05 00:00:00,6088,35,4.0,0.6070065903572668,490.66666666666674,4.666666666666667
South Korea,2020-03-06 00:00:00,6593,42,0.0,0.668364099299809,479.66666666666674,4.0
South Korea,2020-03-07 00:00:00,7041,44,129.0,0.6502142751588591,456.0,5.0
South Korea,2020-03-08 00:00:00,7314,50,72.0,0.7008690776562938,366.0,3.0
South Korea,2020-03-09 00:00:00,7478,53,0.0,0.6908696830127337,248.66666666666663,3.333333333333333
South Korea,2020-03-10 00:00:00,7513,54,0.0,0.7187541594569413,207.0,3.333333333333333
South Korea,2020-03-11 00:00:00,7755,60,0.0,0.7736943907156674,162.33333333333334,5.0
South Korea,2020-03-12 00:00:00,7869,66,0.0,0.8387342737323675,155.33333333333334,4.333333333333333
South Korea,2020-03-13 00:00:00,7979,66,2749.0,0.8397042235869157,110.33333333333331,4.0
South Korea,2020-03-14 00:00:00,8086,72,1.0,0.8904279000742024,97.66666666666669,3.0
South Korea,2020-03-15 00:00:00,8162,75,1.0,0.9188924283263906,85.66666666666667,2.6666666666666665
South Korea,2020-03-16 00:00:00,8236,75,12.0,0.9106362311801848,78.0,3.0
South Korea,2020-03-17 00:00:00,8320,81,0.0,0.9735576923076924,83.66666666666667,3.6666666666666665
South Korea,2020-03-18 00:00:00,8413,84,0.0,1.0222275050517058,109.66666666666669,5.333333333333333
South Korea,2020-03-19 00:00:00,8565,91,1.0,1.0624635143023935,110.66666666666669,6.333333333333332
South Korea,2020-03-20 00:00:00,8652,94,0.0,1.155802126675913,128.66666666666666,5.666666666666668
South Korea,2020-03-21 00:00:00,8799,102,17.0,1.1705875667689511,110.66666666666669,4.333333333333333
South Korea,2020-03-22 00:00:00,8961,111,1.0,1.1689333483196582,103.0,4.333333333333333
South Korea,2020-03-23 00:00:00,8961,111,6.0,1.2610199754491689,79.33333333333333,5.666666666666668
South Korea,2020-03-24 00:00:00,9037,120,295.0,1.327874294566781,80.0,7.333333333333332
South Korea,2020-03-25 00:00:00,9137,126,934.0,1.3790084272737222,93.33333333333331,6.0
South Korea,2020-03-26 00:00:00,9241,131,172.0,1.4175954983226924,98.33333333333331,6.333333333333332
South Korea,2020-03-27 00:00:00,9332,139,1.0,1.4894984997856835,113.66666666666669,6.0
South Korea,2020-03-28 00:00:00,9478,144,15.0,1.519307870858831,114.0,7.0
South Korea,2020-03-29 00:00:00,9583,152,0.0,1.5861421266826672,109.66666666666669,6.333333333333332
South Korea,2020-03-30 00:00:00,9661,158,0.0,1.6354414656867815,102.66666666666669,6.333333333333332
South Korea,2020-03-31 00:00:00,9786,162,0.0,1.6656447986920089,67.66666666666667,3.6666666666666665
South Korea,2020-04-01 00:00:00,9887,165,0.0,1.6656447986920089,62.5,2.5
Spain,2020-03-03 00:00:00,165,1,305.0,0.0,28.33333333333333,0.0
Spain,2020-03-04 00:00:00,222,2,226.0,0.0,39.0,0.3333333333333333
Spain,2020-03-05 00:00:00,259,3,0.0,0.5,49.0,1.0
Spain,2020-03-06 00:00:00,400,5,0.0,1.1494252873563218,74.33333333333333,1.6666666666666667
Spain,2020-03-07 00:00:00,500,10,0.0,1.3368983957219251,76.66666666666667,1.3333333333333333
Spain,2020-03-08 00:00:00,673,17,0.0,1.162790697674419,109.33333333333331,0.6666666666666666
Spain,2020-03-09 00:00:00,1073,28,118.0,0.8488964346349746,276.6666666666667,7.666666666666668
Spain,2020-03-10 00:00:00,1695,35,0.0,2.3255813953488373,403.0,10.0
Spain,2020-03-11 00:00:00,2277,54,0.0,2.1354484441732766,517.0,14.0
Spain,2020-03-12 00:00:00,2277,55,0.0,2.1962616822429912,600.0,18.666666666666668
Spain,2020-03-13 00:00:00,5232,133,4.0,2.796271637816245,864.0,28.66666666666667
Spain,2020-03-14 00:00:00,6391,195,1.0,2.8598440085086265,1204.3333333333333,29.66666666666667
Spain,2020-03-15 00:00:00,7798,289,0.0,2.363984008343473,1583.0,68.0
Spain,2020-03-16 00:00:00,9942,342,0.0,3.7146910873210373,1653.333333333333,62.66666666666666
Spain,2020-03-17 00:00:00,11748,533,1.0,3.3619845501033616,1808.333333333333,118.33333333333331
Spain,2020-03-18 00:00:00,13910,623,10.0,4.392556808015746,1987.666666666667,103.33333333333331
Spain,2020-03-19 00:00:00,17963,830,3.0,4.359871682706328,2652.0,152.66666666666666
Spain,2020-03-20 00:00:00,20410,1043,1333.0,4.473085670962852,2934.0,170.33333333333334
Spain,2020-03-21 00:00:00,25374,1375,124.0,5.015015015015014,3736.666666666666,242.66666666666663
Spain,2020-03-22 00:00:00,28768,1772,8.0,5.319746449490491,3808.333333333334,317.6666666666667
Spain,2020-03-23 00:00:00,35136,2311,0.0,6.019879602407952,4369.666666666667,393.33333333333326
Spain,2020-03-24 00:00:00,39885,2808,17.0,6.5943364864456475,4915.666666666667,456.66666666666674
Spain,2020-03-25 00:00:00,49515,3647,52.0,6.795553651097723,6346.0,571.3333333333334
Spain,2020-03-26 00:00:00,57786,4365,5.0,7.212770426381012,7699.666666666668,635.6666666666666
Spain,2020-03-27 00:00:00,65719,5138,1.0,7.2773545952872505,8128.666666666668,720.6666666666665
Spain,2020-03-28 00:00:00,73235,5982,2.0,7.583633837556003,8212.666666666666,752.0
Spain,2020-03-29 00:00:00,80110,6803,0.0,7.875650537039088,7536.333333333332,813.0
Spain,2020-03-30 00:00:00,87956,7716,0.0,8.284579362158457,7045.333333333332,827.3333333333335
Spain,2020-03-31 00:00:00,95923,8464,0.0,8.615529080345091,7389.666666666668,833.0
Spain,2020-04-01 00:00:00,104118,9387,0.0,8.673226219854476,7810.0,830.5
Sri Lanka,2020-03-25 00:00:00,102,0,10.0,0.0,5.0,0.0
Sri Lanka,2020-03-26 00:00:00,106,0,161.0,0.0,3.0,0.0
Sri Lanka,2020-03-27 00:00:00,106,0,0.0,0.0,1.3333333333333333,0.0
Sri Lanka,2020-03-28 00:00:00,113,1,0.0,0.0,4.333333333333333,0.3333333333333333
Sri Lanka,2020-03-29 00:00:00,117,1,0.0,0.8695652173913043,4.666666666666667,0.3333333333333333
Sri Lanka,2020-03-30 00:00:00,122,2,0.0,0.8333333333333334,4.666666666666667,0.3333333333333333
Sri Lanka,2020-03-31 00:00:00,143,2,0.0,0.8333333333333334,2.333333333333333,0.3333333333333333
Sri Lanka,2020-04-01 00:00:00,146,3,0.0,1.639344262295082,1.0,0.5
Sweden,2020-03-07 00:00:00,161,0,0.0,0.0,42.0,0.0
Sweden,2020-03-08 00:00:00,203,0,0.0,0.0,47.33333333333334,0.0
Sweden,2020-03-09 00:00:00,248,0,333.0,0.0,37.0,0.0
Sweden,2020-03-10 00:00:00,355,0,1.0,0.0,55.0,0.0
Sweden,2020-03-11 00:00:00,500,1,0.0,0.0,86.33333333333331,0.3333333333333333
Sweden,2020-03-12 00:00:00,599,1,2.0,0.21645021645021645,124.0,0.3333333333333333
Sweden,2020-03-13 00:00:00,814,1,0.0,0.16129032258064516,149.66666666666666,0.3333333333333333
Sweden,2020-03-14 00:00:00,961,2,0.0,0.12903225806451613,154.0,0.0
Sweden,2020-03-15 00:00:00,1022,3,0.0,0.10822510822510822,137.33333333333334,0.6666666666666666
Sweden,2020-03-16 00:00:00,1103,6,0.0,0.2906976744186047,115.33333333333331,2.0
Sweden,2020-03-17 00:00:00,1190,7,1.0,0.6244424620874219,81.0,2.333333333333333
Sweden,2020-03-18 00:00:00,1279,10,0.0,0.6855184233076265,89.66666666666669,2.333333333333333
Sweden,2020-03-19 00:00:00,1439,11,0.0,0.7686395080707148,100.66666666666669,1.0
Sweden,2020-03-20 00:00:00,1639,16,310.0,0.7027406886858749,152.0,2.6666666666666665
Sweden,2020-03-21 00:00:00,1763,20,240.0,0.9858287122612448,148.33333333333334,3.333333333333333
Sweden,2020-03-22 00:00:00,1934,21,3.0,1.145475372279496,161.0,3.6666666666666665
Sweden,2020-03-23 00:00:00,2046,25,0.0,1.1017838405036726,131.0,3.0
Sweden,2020-03-24 00:00:00,2286,36,1.0,1.2400793650793651,175.33333333333337,5.333333333333333
Sweden,2020-03-25 00:00:00,2526,62,0.0,1.584507042253521,201.33333333333331,7.0
Sweden,2020-03-26 00:00:00,2840,77,424.0,1.6733067729083666,263.3333333333333,13.666666666666664
Sweden,2020-03-27 00:00:00,3069,105,0.0,2.3521026372059874,258.0,18.666666666666668
Sweden,2020-03-28 00:00:00,3447,105,2.0,3.020354563361786,312.3333333333333,20.0
Sweden,2020-03-29 00:00:00,3700,110,0.0,2.959094865100087,298.0,14.666666666666664
Sweden,2020-03-30 00:00:00,4028,146,0.0,2.972972972972973,327.3333333333333,18.0
Sweden,2020-03-31 00:00:00,4435,180,0.0,3.624627606752731,329.3333333333333,26.0
Sweden,2020-04-01 00:00:00,4947,239,0.0,4.058624577226607,367.5,35.0
Switzerland,2020-03-07 00:00:00,268,1,0.0,0.4784688995215311,69.0,0.3333333333333333
Switzerland,2020-03-08 00:00:00,337,2,1.0,0.3787878787878788,81.66666666666667,0.3333333333333333
Switzerland,2020-03-09 00:00:00,374,2,5.0,0.6024096385542169,55.0,0.3333333333333333
Switzerland,2020-03-10 00:00:00,491,3,0.0,0.53475935828877,75.33333333333333,0.6666666666666666
Switzerland,2020-03-11 00:00:00,652,4,2.0,0.6122448979591837,103.33333333333331,0.6666666666666666
Switzerland,2020-03-12 00:00:00,652,4,0.0,0.6230529595015576,160.0,0.6666666666666666
Switzerland,2020-03-13 00:00:00,1139,11,109.0,0.468384074941452,210.33333333333331,1.3333333333333333
Switzerland,2020-03-14 00:00:00,1359,13,41.0,0.6244424620874219,239.0,2.333333333333333
Switzerland,2020-03-15 00:00:00,2200,14,0.0,0.8094186902133923,448.66666666666674,3.0
Switzerland,2020-03-16 00:00:00,2200,14,0.0,0.5909090909090909,359.66666666666674,2.333333333333333
Switzerland,2020-03-17 00:00:00,2700,27,0.0,0.6363636363636364,430.33333333333326,2.6666666666666665
Switzerland,2020-03-18 00:00:00,3028,28,15.0,0.7169811320754716,270.0,2.6666666666666665
Switzerland,2020-03-19 00:00:00,4075,41,10.0,0.6976744186046512,562.6666666666666,6.333333333333332
Switzerland,2020-03-20 00:00:00,5294,54,468.0,0.8487654320987654,730.0,8.0
Switzerland,2020-03-21 00:00:00,6575,75,752.0,0.8884297520661157,1022.3333333333335,11.666666666666664
Switzerland,2020-03-22 00:00:00,7474,98,22.0,0.921507322692118,1027.6666666666667,9.0
Switzerland,2020-03-23 00:00:00,8795,120,0.0,0.8607086501219336,1058.3333333333333,7.666666666666668
Switzerland,2020-03-24 00:00:00,9877,122,0.0,0.8234560199625701,904.0,10.0
Switzerland,2020-03-25 00:00:00,10897,153,1.0,0.9784958470815792,914.3333333333335,14.333333333333336
Switzerland,2020-03-26 00:00:00,11811,191,26.0,1.0603253036854026,899.6666666666665,31.66666666666667
Switzerland,2020-03-27 00:00:00,12928,231,537.0,1.502706738846369,1105.0,37.0
Switzerland,2020-03-28 00:00:00,14076,264,1.0,1.6275611368142762,1146.0,44.0
Switzerland,2020-03-29 00:00:00,14829,300,0.0,1.7868004866180047,1186.6666666666667,32.0
Switzerland,2020-03-30 00:00:00,15922,359,0.0,1.8004763906403252,1102.6666666666667,32.666666666666664
Switzerland,2020-03-31 00:00:00,16605,433,0.0,1.9140929146119905,985.3333333333335,46.0
Switzerland,2020-04-01 00:00:00,17768,488,0.0,2.315619567916563,917.0,58.0
Thailand,2020-03-16 00:00:00,147,1,0.0,0.8771929824561403,31.66666666666667,0.0
Thailand,2020-03-17 00:00:00,177,1,8.0,0.5649717514124294,31.66666666666667,0.0
Thailand,2020-03-18 00:00:00,212,1,0.0,0.5649717514124294,21.0,0.0
Thailand,2020-03-19 00:00:00,272,1,8.0,0.5649717514124294,11.666666666666664,0.0
Thailand,2020-03-20 00:00:00,322,1,60324.0,0.4716981132075472,63.0,0.0
Thailand,2020-03-21 00:00:00,411,1,536.0,0.27322404371584696,140.66666666666666,0.0
Thailand,2020-03-22 00:00:00,599,1,4.0,0.1669449081803005,169.66666666666666,0.0
Thailand,2020-03-23 00:00:00,721,1,0.0,0.13869625520110954,153.66666666666666,1.0
Thailand,2020-03-24 00:00:00,827,4,0.0,0.4836759371221282,111.66666666666669,1.0
Thailand,2020-03-25 00:00:00,934,4,34.0,0.4282655246252677,108.0,1.0
Thailand,2020-03-26 00:00:00,1045,4,5228.0,0.3827751196172249,103.0,0.3333333333333333
Thailand,2020-03-27 00:00:00,1136,5,2.0,0.44014084507042256,67.33333333333333,0.3333333333333333
Thailand,2020-03-28 00:00:00,1245,6,6.0,0.44014084507042256,66.66666666666667,0.6666666666666666
Thailand,2020-03-29 00:00:00,1388,7,0.0,0.4819277108433736,84.0,0.6666666666666666
Thailand,2020-03-30 00:00:00,1524,9,0.0,0.5043227665706052,171.66666666666666,1.6666666666666667
Thailand,2020-03-31 00:00:00,1651,10,0.0,0.6056935190793459,135.33333333333334,1.3333333333333333
Thailand,2020-04-01 00:00:00,1771,12,0.0,0.6056935190793459,131.5,1.5
Tunisia,2020-03-25 00:00:00,173,5,64.0,2.631578947368421,32.666666666666664,0.6666666666666666
Tunisia,2020-03-26 00:00:00,197,6,1.0,2.8901734104046244,28.0,0.6666666666666666
Tunisia,2020-03-27 00:00:00,227,6,35.0,2.8901734104046244,37.66666666666666,1.0
Tunisia,2020-03-28 00:00:00,278,8,0.0,2.643171806167401,18.0,0.3333333333333333
Tunisia,2020-03-29 00:00:00,312,8,0.0,2.643171806167401,35.0,1.0
Tunisia,2020-03-30 00:00:00,312,8,0.0,2.8776978417266186,28.33333333333333,0.6666666666666666
Tunisia,2020-03-31 00:00:00,394,10,0.0,2.564102564102564,45.0,1.0
Tunisia,2020-04-01 00:00:00,423,12,0.0,2.4861878453038675,42.0,0.5
Turkey,2020-03-19 00:00:00,192,3,295.0,0.5235602094240838,104.0,1.3333333333333333
Turkey,2020-03-20 00:00:00,359,4,934.0,1.1142061281337048,190.66666666666663,3.0
Turkey,2020-03-21 00:00:00,670,9,172.0,1.343283582089552,252.0,6.666666666666668
Turkey,2020-03-22 00:00:00,1236,30,1.0,2.2175290390707496,292.3333333333333,8.666666666666666
Turkey,2020-03-23 00:00:00,1529,37,6.0,2.4271844660194173,286.3333333333333,9.333333333333334
Turkey,2020-03-24 00:00:00,1872,44,2.0,2.4198822759973844,308.3333333333333,7.666666666666668
Turkey,2020-03-25 00:00:00,2433,59,12391.0,2.3504273504273505,399.0,9.666666666666666
Turkey,2020-03-26 00:00:00,3629,75,35.0,2.4249897246198113,700.0,12.666666666666664
Turkey,2020-03-27 00:00:00,5698,92,18.0,2.066685037200331,1275.3333333333333,16.0
Turkey,2020-03-28 00:00:00,7402,108,0.0,1.6146016146016149,1656.333333333333,16.333333333333332
Turkey,2020-03-29 00:00:00,9217,131,0.0,1.4590651175358011,1862.666666666667,18.666666666666668
Turkey,2020-03-30 00:00:00,10827,168,0.0,1.421286752739503,1945.666666666667,25.33333333333333
Turkey,2020-03-31 00:00:00,13531,214,0.0,1.4564369310793237,2673.333333333333,35.333333333333336
Turkey,2020-04-01 00:00:00,15679,277,0.0,1.387628063804954,3102.5,41.5
Ukraine,2020-03-26 00:00:00,196,5,0.0,3.5398230088495577,27.66666666666667,0.6666666666666666
Ukraine,2020-03-27 00:00:00,310,5,2.0,3.205128205128205,44.66666666666666,0.6666666666666666
Ukraine,2020-03-28 00:00:00,356,9,17.0,2.2935779816513757,66.0,1.3333333333333333
Ukraine,2020-03-29 00:00:00,475,10,0.0,2.5723472668810294,87.33333333333331,1.3333333333333333
Ukraine,2020-03-30 00:00:00,548,13,0.0,2.15311004784689,87.33333333333331,2.0
Ukraine,2020-03-31 00:00:00,645,17,0.0,2.2916666666666665,79.33333333333333,1.6666666666666667
Ukraine,2020-04-01 00:00:00,794,20,0.0,2.3679417122040074,65.5,2.0
United Arab Emirates,2020-03-18 00:00:00,113,0,5.0,0.0,9.0,0.0
United Arab Emirates,2020-03-19 00:00:00,140,0,250.0,0.0,14.0,0.0
United Arab Emirates,2020-03-20 00:00:00,140,2,10.0,0.0,9.0,0.0
United Arab Emirates,2020-03-21 00:00:00,153,2,0.0,0.0,13.333333333333336,0.6666666666666666
